# == pyFAI calibration ==
# Distance Sample to Detector: 0.33908073478462813 m
# PONI: 2.851e-01, 1.239e-01 m
# Rotations: 0.000182 0.001326 -0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 339.081 mm
# Center: x=720.163, y=1660.441 pix
# Tilt: 0.077 deg  TiltPlanRot: 97.803 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.94369802997835e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> lab6_200_00_0001p.xy
#       2th_deg             I 
  6.134568e+00    4.666341e+02
  6.143130e+00    4.670605e+02
  6.151692e+00    4.682978e+02
  6.160254e+00    4.698190e+02
  6.168816e+00    4.701361e+02
  6.177377e+00    4.702169e+02
  6.185939e+00    4.699459e+02
  6.194501e+00    4.710117e+02
  6.203063e+00    4.711533e+02
  6.211625e+00    4.707202e+02
  6.220187e+00    4.713162e+02
  6.228749e+00    4.714014e+02
  6.237310e+00    4.713308e+02
  6.245872e+00    4.717125e+02
  6.254434e+00    4.722281e+02
  6.262996e+00    4.714741e+02
  6.271558e+00    4.715117e+02
  6.280120e+00    4.721362e+02
  6.288682e+00    4.723489e+02
  6.297243e+00    4.733082e+02
  6.305805e+00    4.739205e+02
  6.314367e+00    4.741635e+02
  6.322929e+00    4.749786e+02
  6.331491e+00    4.748095e+02
  6.340053e+00    4.757595e+02
  6.348615e+00    4.761677e+02
  6.357176e+00    4.766207e+02
  6.365738e+00    4.775639e+02
  6.374300e+00    4.778841e+02
  6.382862e+00    4.778412e+02
  6.391424e+00    4.781345e+02
  6.399986e+00    4.771862e+02
  6.408547e+00    4.762393e+02
  6.417109e+00    4.761571e+02
  6.425671e+00    4.762973e+02
  6.434233e+00    4.759778e+02
  6.442795e+00    4.776689e+02
  6.451357e+00    4.783053e+02
  6.459919e+00    4.784640e+02
  6.468480e+00    4.782268e+02
  6.477042e+00    4.783890e+02
  6.485604e+00    4.785941e+02
  6.494166e+00    4.783530e+02
  6.502728e+00    4.787557e+02
  6.511290e+00    4.797477e+02
  6.519852e+00    4.786864e+02
  6.528413e+00    4.786434e+02
  6.536975e+00    4.789422e+02
  6.545537e+00    4.780323e+02
  6.554099e+00    4.754566e+02
  6.562661e+00    4.733642e+02
  6.571223e+00    4.711290e+02
  6.579785e+00    4.682562e+02
  6.588346e+00    4.667063e+02
  6.596908e+00    4.662445e+02
  6.605470e+00    4.645481e+02
  6.614032e+00    4.631577e+02
  6.622594e+00    4.629320e+02
  6.631156e+00    4.613777e+02
  6.639718e+00    4.601013e+02
  6.648279e+00    4.587112e+02
  6.656841e+00    4.585939e+02
  6.665403e+00    4.565754e+02
  6.673965e+00    4.556534e+02
  6.682527e+00    4.552664e+02
  6.691089e+00    4.533694e+02
  6.699651e+00    4.530695e+02
  6.708212e+00    4.528044e+02
  6.716774e+00    4.525369e+02
  6.725336e+00    4.512210e+02
  6.733898e+00    4.513008e+02
  6.742460e+00    4.511801e+02
  6.751022e+00    4.518067e+02
  6.759583e+00    4.527470e+02
  6.768145e+00    4.548336e+02
  6.776707e+00    4.548480e+02
  6.785269e+00    4.566059e+02
  6.793831e+00    4.586113e+02
  6.802393e+00    4.599546e+02
  6.810955e+00    4.613384e+02
  6.819516e+00    4.620355e+02
  6.828078e+00    4.636968e+02
  6.836640e+00    4.638656e+02
  6.845202e+00    4.650989e+02
  6.853764e+00    4.659023e+02
  6.862326e+00    4.665284e+02
  6.870888e+00    4.675681e+02
  6.879449e+00    4.688879e+02
  6.888011e+00    4.692371e+02
  6.896573e+00    4.699018e+02
  6.905135e+00    4.703379e+02
  6.913697e+00    4.711779e+02
  6.922259e+00    4.707597e+02
  6.930821e+00    4.710426e+02
  6.939382e+00    4.722060e+02
  6.947944e+00    4.722375e+02
  6.956506e+00    4.718218e+02
  6.965068e+00    4.729665e+02
  6.973630e+00    4.723477e+02
  6.982192e+00    4.726059e+02
  6.990754e+00    4.729660e+02
  6.999315e+00    4.740263e+02
  7.007877e+00    4.730784e+02
  7.016439e+00    4.740877e+02
  7.025001e+00    4.749782e+02
  7.033563e+00    4.753786e+02
  7.042125e+00    4.759319e+02
  7.050687e+00    4.765034e+02
  7.059248e+00    4.768239e+02
  7.067810e+00    4.767869e+02
  7.076372e+00    4.772878e+02
  7.084934e+00    4.786044e+02
  7.093496e+00    4.780574e+02
  7.102058e+00    4.791992e+02
  7.110619e+00    4.794223e+02
  7.119181e+00    4.792852e+02
  7.127743e+00    4.792899e+02
  7.136305e+00    4.797038e+02
  7.144867e+00    4.799350e+02
  7.153429e+00    4.802417e+02
  7.161991e+00    4.813166e+02
  7.170552e+00    4.820763e+02
  7.179114e+00    4.813792e+02
  7.187676e+00    4.807954e+02
  7.196238e+00    4.803615e+02
  7.204800e+00    4.794498e+02
  7.213362e+00    4.798549e+02
  7.221924e+00    4.814173e+02
  7.230485e+00    4.836988e+02
  7.239047e+00    4.843955e+02
  7.247609e+00    4.844166e+02
  7.256171e+00    4.848230e+02
  7.264733e+00    4.846871e+02
  7.273295e+00    4.849052e+02
  7.281857e+00    4.856797e+02
  7.290418e+00    4.846172e+02
  7.298980e+00    4.843285e+02
  7.307542e+00    4.842000e+02
  7.316104e+00    4.842561e+02
  7.324666e+00    4.848275e+02
  7.333228e+00    4.848907e+02
  7.341790e+00    4.850004e+02
  7.350351e+00    4.838566e+02
  7.358913e+00    4.843247e+02
  7.367475e+00    4.855271e+02
  7.376037e+00    4.874289e+02
  7.384599e+00    4.882469e+02
  7.393161e+00    4.892622e+02
  7.401723e+00    4.902663e+02
  7.410284e+00    4.897260e+02
  7.418846e+00    4.892733e+02
  7.427408e+00    4.899149e+02
  7.435970e+00    4.888254e+02
  7.444532e+00    4.899689e+02
  7.453094e+00    4.905954e+02
  7.461655e+00    4.910007e+02
  7.470217e+00    4.911541e+02
  7.478779e+00    4.910609e+02
  7.487341e+00    4.913945e+02
  7.495903e+00    4.900864e+02
  7.504465e+00    4.902030e+02
  7.513027e+00    4.892765e+02
  7.521588e+00    4.869749e+02
  7.530150e+00    4.870440e+02
  7.538712e+00    4.828071e+02
  7.547274e+00    4.746864e+02
  7.555836e+00    4.707546e+02
  7.564398e+00    4.686045e+02
  7.572960e+00    4.673295e+02
  7.581521e+00    4.653512e+02
  7.590083e+00    4.646950e+02
  7.598645e+00    4.627734e+02
  7.607207e+00    4.603953e+02
  7.615769e+00    4.611000e+02
  7.624331e+00    4.605120e+02
  7.632893e+00    4.589217e+02
  7.641454e+00    4.587582e+02
  7.650016e+00    4.571628e+02
  7.658578e+00    4.559434e+02
  7.667140e+00    4.548826e+02
  7.675702e+00    4.553338e+02
  7.684264e+00    4.538113e+02
  7.692826e+00    4.522656e+02
  7.701387e+00    4.521220e+02
  7.709949e+00    4.508735e+02
  7.718511e+00    4.506901e+02
  7.727073e+00    4.505296e+02
  7.735635e+00    4.526683e+02
  7.744197e+00    4.617282e+02
  7.752759e+00    4.657987e+02
  7.761320e+00    4.684791e+02
  7.769882e+00    4.707735e+02
  7.778444e+00    4.724400e+02
  7.787006e+00    4.742294e+02
  7.795568e+00    4.761520e+02
  7.804130e+00    4.773065e+02
  7.812691e+00    4.783744e+02
  7.821253e+00    4.796331e+02
  7.829815e+00    4.811390e+02
  7.838377e+00    4.814289e+02
  7.846939e+00    4.826870e+02
  7.855501e+00    4.840853e+02
  7.864063e+00    4.832929e+02
  7.872624e+00    4.848716e+02
  7.881186e+00    4.861325e+02
  7.889748e+00    4.862346e+02
  7.898310e+00    4.873250e+02
  7.906872e+00    4.878865e+02
  7.915434e+00    4.888676e+02
  7.923996e+00    4.883707e+02
  7.932557e+00    4.889101e+02
  7.941119e+00    4.898303e+02
  7.949681e+00    4.889681e+02
  7.958243e+00    4.905493e+02
  7.966805e+00    4.917579e+02
  7.975367e+00    4.925115e+02
  7.983929e+00    4.933600e+02
  7.992490e+00    4.940253e+02
  8.001052e+00    4.952021e+02
  8.009614e+00    4.947685e+02
  8.018176e+00    4.962640e+02
  8.026738e+00    4.968584e+02
  8.035300e+00    4.968073e+02
  8.043862e+00    4.972076e+02
  8.052423e+00    4.977939e+02
  8.060985e+00    4.971668e+02
  8.069547e+00    4.972241e+02
  8.078109e+00    4.980493e+02
  8.086671e+00    4.993899e+02
  8.095233e+00    4.996804e+02
  8.103795e+00    5.006491e+02
  8.112356e+00    5.012787e+02
  8.120918e+00    4.999694e+02
  8.129480e+00    4.995027e+02
  8.138042e+00    5.003457e+02
  8.146604e+00    5.003755e+02
  8.155166e+00    5.003867e+02
  8.163727e+00    5.011938e+02
  8.172289e+00    5.010887e+02
  8.180851e+00    5.012314e+02
  8.189413e+00    5.029485e+02
  8.197975e+00    5.044920e+02
  8.206537e+00    5.052485e+02
  8.215099e+00    5.057564e+02
  8.223660e+00    5.077494e+02
  8.232222e+00    5.073663e+02
  8.240784e+00    5.079907e+02
  8.249346e+00    5.088224e+02
  8.257908e+00    5.093580e+02
  8.266470e+00    5.092850e+02
  8.275032e+00    5.105392e+02
  8.283593e+00    5.106611e+02
  8.292155e+00    5.105024e+02
  8.300717e+00    5.114355e+02
  8.309279e+00    5.128400e+02
  8.317841e+00    5.132103e+02
  8.326403e+00    5.142835e+02
  8.334965e+00    5.160178e+02
  8.343526e+00    5.160838e+02
  8.352088e+00    5.168055e+02
  8.360650e+00    5.180284e+02
  8.369212e+00    5.196245e+02
  8.377774e+00    5.197410e+02
  8.386336e+00    5.210449e+02
  8.394898e+00    5.221970e+02
  8.403459e+00    5.223521e+02
  8.412021e+00    5.231765e+02
  8.420583e+00    5.246152e+02
  8.429145e+00    5.249807e+02
  8.437707e+00    5.249314e+02
  8.446269e+00    5.257905e+02
  8.454831e+00    5.275434e+02
  8.463392e+00    5.270509e+02
  8.471954e+00    5.279097e+02
  8.480516e+00    5.284496e+02
  8.489078e+00    5.278613e+02
  8.497640e+00    5.286811e+02
  8.506202e+00    5.300579e+02
  8.514763e+00    5.307593e+02
  8.523325e+00    5.305574e+02
  8.531887e+00    5.308760e+02
  8.540449e+00    5.313207e+02
  8.549011e+00    5.303233e+02
  8.557573e+00    5.313281e+02
  8.566135e+00    5.328560e+02
  8.574696e+00    5.321097e+02
  8.583258e+00    5.332158e+02
  8.591820e+00    5.340193e+02
  8.600382e+00    5.338966e+02
  8.608944e+00    5.339670e+02
  8.617506e+00    5.336983e+02
  8.626068e+00    5.336061e+02
  8.634629e+00    5.328014e+02
  8.643191e+00    5.323608e+02
  8.651753e+00    5.330010e+02
  8.660315e+00    5.325002e+02
  8.668877e+00    5.331038e+02
  8.677439e+00    5.343289e+02
  8.686001e+00    5.336031e+02
  8.694562e+00    5.331954e+02
  8.703124e+00    5.330569e+02
  8.711686e+00    5.327531e+02
  8.720248e+00    5.323570e+02
  8.728810e+00    5.328771e+02
  8.737372e+00    5.333301e+02
  8.745934e+00    5.329644e+02
  8.754495e+00    5.334954e+02
  8.763057e+00    5.343309e+02
  8.771619e+00    5.337341e+02
  8.780181e+00    5.342853e+02
  8.788743e+00    5.348281e+02
  8.797305e+00    5.357144e+02
  8.805867e+00    5.366500e+02
  8.814428e+00    5.370245e+02
  8.822990e+00    5.378332e+02
  8.831552e+00    5.370742e+02
  8.840114e+00    5.379971e+02
  8.848676e+00    5.393962e+02
  8.857238e+00    5.392325e+02
  8.865799e+00    5.396013e+02
  8.874361e+00    5.395031e+02
  8.882923e+00    5.394890e+02
  8.891485e+00    5.395008e+02
  8.900047e+00    5.400324e+02
  8.908609e+00    5.406724e+02
  8.917171e+00    5.406120e+02
  8.925732e+00    5.400997e+02
  8.934294e+00    5.411235e+02
  8.942856e+00    5.408814e+02
  8.951418e+00    5.412972e+02
  8.959980e+00    5.431577e+02
  8.968542e+00    5.429919e+02
  8.977104e+00    5.434906e+02
  8.985665e+00    5.434800e+02
  8.994227e+00    5.437134e+02
  9.002789e+00    5.444211e+02
  9.011351e+00    5.443815e+02
  9.019913e+00    5.455375e+02
  9.028475e+00    5.455952e+02
  9.037037e+00    5.454112e+02
  9.045598e+00    5.458821e+02
  9.054160e+00    5.453366e+02
  9.062722e+00    5.453171e+02
  9.071284e+00    5.465400e+02
  9.079846e+00    5.473926e+02
  9.088408e+00    5.478923e+02
  9.096970e+00    5.497456e+02
  9.105531e+00    5.506208e+02
  9.114093e+00    5.508939e+02
  9.122655e+00    5.515578e+02
  9.131217e+00    5.521699e+02
  9.139779e+00    5.522261e+02
  9.148341e+00    5.525294e+02
  9.156903e+00    5.542422e+02
  9.165464e+00    5.546089e+02
  9.174026e+00    5.548391e+02
  9.182588e+00    5.553957e+02
  9.191150e+00    5.558464e+02
  9.199712e+00    5.561460e+02
  9.208274e+00    5.570085e+02
  9.216836e+00    5.584341e+02
  9.225397e+00    5.587710e+02
  9.233959e+00    5.592693e+02
  9.242521e+00    5.608091e+02
  9.251083e+00    5.617204e+02
  9.259645e+00    5.617765e+02
  9.268207e+00    5.626398e+02
  9.276768e+00    5.636915e+02
  9.285330e+00    5.631233e+02
  9.293892e+00    5.637191e+02
  9.302454e+00    5.644034e+02
  9.311016e+00    5.641182e+02
  9.319578e+00    5.641961e+02
  9.328140e+00    5.648566e+02
  9.336701e+00    5.651932e+02
  9.345263e+00    5.642582e+02
  9.353825e+00    5.648882e+02
  9.362387e+00    5.654985e+02
  9.370949e+00    5.650344e+02
  9.379511e+00    5.665334e+02
  9.388073e+00    5.681976e+02
  9.396634e+00    5.684583e+02
  9.405196e+00    5.698442e+02
  9.413758e+00    5.717108e+02
  9.422320e+00    5.719576e+02
  9.430882e+00    5.730474e+02
  9.439444e+00    5.740898e+02
  9.448006e+00    5.757046e+02
  9.456567e+00    5.778226e+02
  9.465129e+00    5.813569e+02
  9.473691e+00    5.862554e+02
  9.482253e+00    5.922910e+02
  9.490815e+00    6.002762e+02
  9.499377e+00    6.136329e+02
  9.507939e+00    6.338923e+02
  9.516500e+00    6.721279e+02
  9.525062e+00    7.796226e+02
  9.533624e+00    1.082014e+03
  9.542186e+00    1.923291e+03
  9.550748e+00    3.816438e+03
  9.559310e+00    7.050618e+03
  9.567872e+00    1.072435e+04
  9.576433e+00    1.373268e+04
  9.584995e+00    1.472574e+04
  9.593557e+00    1.317427e+04
  9.602119e+00    9.778342e+03
  9.610681e+00    6.090729e+03
  9.619243e+00    3.377981e+03
  9.627804e+00    1.744254e+03
  9.636366e+00    1.079579e+03
  9.644928e+00    7.871199e+02
  9.653490e+00    6.785701e+02
  9.662052e+00    6.373215e+02
  9.670614e+00    6.160770e+02
  9.679176e+00    6.016746e+02
  9.687737e+00    5.927970e+02
  9.696299e+00    5.855833e+02
  9.704861e+00    5.798734e+02
  9.713423e+00    5.759586e+02
  9.721985e+00    5.728258e+02
  9.730547e+00    5.704636e+02
  9.739109e+00    5.668784e+02
  9.747670e+00    5.651271e+02
  9.756232e+00    5.636907e+02
  9.764794e+00    5.610984e+02
  9.773356e+00    5.616476e+02
  9.781918e+00    5.605143e+02
  9.790480e+00    5.599161e+02
  9.799042e+00    5.589672e+02
  9.807603e+00    5.583866e+02
  9.816165e+00    5.571230e+02
  9.824727e+00    5.558887e+02
  9.833289e+00    5.550397e+02
  9.841851e+00    5.543394e+02
  9.850413e+00    5.532595e+02
  9.858975e+00    5.534986e+02
  9.867536e+00    5.529895e+02
  9.876098e+00    5.522067e+02
  9.884660e+00    5.517148e+02
  9.893222e+00    5.521781e+02
  9.901784e+00    5.512829e+02
  9.910346e+00    5.511022e+02
  9.918908e+00    5.512742e+02
  9.927469e+00    5.503043e+02
  9.936031e+00    5.495948e+02
  9.944593e+00    5.491038e+02
  9.953155e+00    5.493920e+02
  9.961717e+00    5.487617e+02
  9.970279e+00    5.482607e+02
  9.978840e+00    5.485541e+02
  9.987402e+00    5.475651e+02
  9.995964e+00    5.470496e+02
  1.000453e+01    5.476967e+02
  1.001309e+01    5.462722e+02
  1.002165e+01    5.457053e+02
  1.003021e+01    5.459603e+02
  1.003877e+01    5.459079e+02
  1.004734e+01    5.440610e+02
  1.005590e+01    5.433975e+02
  1.006446e+01    5.427450e+02
  1.007302e+01    5.413011e+02
  1.008158e+01    5.414992e+02
  1.009014e+01    5.416309e+02
  1.009871e+01    5.412908e+02
  1.010727e+01    5.408566e+02
  1.011583e+01    5.407548e+02
  1.012439e+01    5.404096e+02
  1.013295e+01    5.397972e+02
  1.014152e+01    5.393994e+02
  1.015008e+01    5.395841e+02
  1.015864e+01    5.388316e+02
  1.016720e+01    5.388102e+02
  1.017576e+01    5.394759e+02
  1.018432e+01    5.391764e+02
  1.019289e+01    5.382462e+02
  1.020145e+01    5.390710e+02
  1.021001e+01    5.377131e+02
  1.021857e+01    5.367578e+02
  1.022713e+01    5.364333e+02
  1.023570e+01    5.356806e+02
  1.024426e+01    5.353244e+02
  1.025282e+01    5.355679e+02
  1.026138e+01    5.351442e+02
  1.026994e+01    5.339569e+02
  1.027851e+01    5.327433e+02
  1.028707e+01    5.320830e+02
  1.029563e+01    5.317910e+02
  1.030419e+01    5.305640e+02
  1.031275e+01    5.305759e+02
  1.032131e+01    5.298544e+02
  1.032988e+01    5.291492e+02
  1.033844e+01    5.291964e+02
  1.034700e+01    5.296558e+02
  1.035556e+01    5.291697e+02
  1.036412e+01    5.277927e+02
  1.037269e+01    5.277579e+02
  1.038125e+01    5.266726e+02
  1.038981e+01    5.261976e+02
  1.039837e+01    5.265739e+02
  1.040693e+01    5.262158e+02
  1.041550e+01    5.253530e+02
  1.042406e+01    5.251455e+02
  1.043262e+01    5.239487e+02
  1.044118e+01    5.228868e+02
  1.044974e+01    5.226330e+02
  1.045830e+01    5.220009e+02
  1.046687e+01    5.212245e+02
  1.047543e+01    5.204396e+02
  1.048399e+01    5.206006e+02
  1.049255e+01    5.204413e+02
  1.050111e+01    5.201440e+02
  1.050968e+01    5.208639e+02
  1.051824e+01    5.199190e+02
  1.052680e+01    5.194993e+02
  1.053536e+01    5.191552e+02
  1.054392e+01    5.190527e+02
  1.055248e+01    5.179055e+02
  1.056105e+01    5.165494e+02
  1.056961e+01    5.156382e+02
  1.057817e+01    5.143548e+02
  1.058673e+01    5.132605e+02
  1.059529e+01    5.134382e+02
  1.060386e+01    5.125491e+02
  1.061242e+01    5.113686e+02
  1.062098e+01    5.111083e+02
  1.062954e+01    5.108017e+02
  1.063810e+01    5.100274e+02
  1.064667e+01    5.101436e+02
  1.065523e+01    5.098000e+02
  1.066379e+01    5.090335e+02
  1.067235e+01    5.075448e+02
  1.068091e+01    5.070574e+02
  1.068947e+01    5.061093e+02
  1.069804e+01    5.047830e+02
  1.070660e+01    5.052165e+02
  1.071516e+01    5.049352e+02
  1.072372e+01    5.042995e+02
  1.073228e+01    5.041827e+02
  1.074085e+01    5.040625e+02
  1.074941e+01    5.034642e+02
  1.075797e+01    5.026252e+02
  1.076653e+01    5.024912e+02
  1.077509e+01    5.013296e+02
  1.078365e+01    5.003143e+02
  1.079222e+01    5.004143e+02
  1.080078e+01    4.990560e+02
  1.080934e+01    4.977941e+02
  1.081790e+01    4.974335e+02
  1.082646e+01    4.966382e+02
  1.083503e+01    4.961268e+02
  1.084359e+01    4.961816e+02
  1.085215e+01    4.955405e+02
  1.086071e+01    4.941814e+02
  1.086927e+01    4.934654e+02
  1.087784e+01    4.923599e+02
  1.088640e+01    4.914225e+02
  1.089496e+01    4.905921e+02
  1.090352e+01    4.907101e+02
  1.091208e+01    4.905163e+02
  1.092064e+01    4.893323e+02
  1.092921e+01    4.894636e+02
  1.093777e+01    4.886983e+02
  1.094633e+01    4.878336e+02
  1.095489e+01    4.877321e+02
  1.096345e+01    4.871732e+02
  1.097202e+01    4.866829e+02
  1.098058e+01    4.863884e+02
  1.098914e+01    4.865592e+02
  1.099770e+01    4.854912e+02
  1.100626e+01    4.845381e+02
  1.101482e+01    4.847133e+02
  1.102339e+01    4.834060e+02
  1.103195e+01    4.827145e+02
  1.104051e+01    4.826071e+02
  1.104907e+01    4.812786e+02
  1.105763e+01    4.800608e+02
  1.106620e+01    4.792273e+02
  1.107476e+01    4.784200e+02
  1.108332e+01    4.774530e+02
  1.109188e+01    4.771741e+02
  1.110044e+01    4.762747e+02
  1.110901e+01    4.758692e+02
  1.111757e+01    4.752265e+02
  1.112613e+01    4.733358e+02
  1.113469e+01    4.722960e+02
  1.114325e+01    4.696815e+02
  1.115181e+01    4.640437e+02
  1.116038e+01    4.561858e+02
  1.116894e+01    4.509819e+02
  1.117750e+01    4.472817e+02
  1.118606e+01    4.439607e+02
  1.119462e+01    4.410646e+02
  1.120319e+01    4.376281e+02
  1.121175e+01    4.349598e+02
  1.122031e+01    4.325388e+02
  1.122887e+01    4.293685e+02
  1.123743e+01    4.265826e+02
  1.124599e+01    4.244119e+02
  1.125456e+01    4.214898e+02
  1.126312e+01    4.192992e+02
  1.127168e+01    4.174849e+02
  1.128024e+01    4.152563e+02
  1.128880e+01    4.128145e+02
  1.129737e+01    4.111127e+02
  1.130593e+01    4.089682e+02
  1.131449e+01    4.064961e+02
  1.132305e+01    4.048937e+02
  1.133161e+01    4.033318e+02
  1.134018e+01    4.016982e+02
  1.134874e+01    3.999743e+02
  1.135730e+01    3.985428e+02
  1.136586e+01    3.968013e+02
  1.137442e+01    3.952171e+02
  1.138298e+01    3.938617e+02
  1.139155e+01    3.922641e+02
  1.140011e+01    3.903321e+02
  1.140867e+01    3.888464e+02
  1.141723e+01    3.874786e+02
  1.142579e+01    3.857384e+02
  1.143436e+01    3.843292e+02
  1.144292e+01    3.831699e+02
  1.145148e+01    3.814858e+02
  1.146004e+01    3.800383e+02
  1.146860e+01    3.789291e+02
  1.147716e+01    3.768926e+02
  1.148573e+01    3.754130e+02
  1.149429e+01    3.740842e+02
  1.150285e+01    3.722061e+02
  1.151141e+01    3.706275e+02
  1.151997e+01    3.696245e+02
  1.152854e+01    3.680549e+02
  1.153710e+01    3.662695e+02
  1.154566e+01    3.653911e+02
  1.155422e+01    3.644136e+02
  1.156278e+01    3.629275e+02
  1.157135e+01    3.616681e+02
  1.157991e+01    3.608322e+02
  1.158847e+01    3.598789e+02
  1.159703e+01    3.584181e+02
  1.160559e+01    3.570041e+02
  1.161415e+01    3.556270e+02
  1.162272e+01    3.549391e+02
  1.163128e+01    3.608738e+02
  1.163984e+01    3.649038e+02
  1.164840e+01    3.668452e+02
  1.165696e+01    3.692094e+02
  1.166553e+01    3.719399e+02
  1.167409e+01    3.728850e+02
  1.168265e+01    3.746196e+02
  1.169121e+01    3.757292e+02
  1.169977e+01    3.753726e+02
  1.170833e+01    3.764329e+02
  1.171690e+01    3.778864e+02
  1.172546e+01    3.787539e+02
  1.173402e+01    3.798363e+02
  1.174258e+01    3.804308e+02
  1.175114e+01    3.804079e+02
  1.175971e+01    3.803066e+02
  1.176827e+01    3.808876e+02
  1.177683e+01    3.813859e+02
  1.178539e+01    3.810708e+02
  1.179395e+01    3.814408e+02
  1.180252e+01    3.813240e+02
  1.181108e+01    3.808300e+02
  1.181964e+01    3.818224e+02
  1.182820e+01    3.819706e+02
  1.183676e+01    3.826388e+02
  1.184532e+01    3.829814e+02
  1.185389e+01    3.831115e+02
  1.186245e+01    3.830268e+02
  1.187101e+01    3.827213e+02
  1.187957e+01    3.828295e+02
  1.188813e+01    3.825780e+02
  1.189670e+01    3.822896e+02
  1.190526e+01    3.822708e+02
  1.191382e+01    3.821372e+02
  1.192238e+01    3.822140e+02
  1.193094e+01    3.817203e+02
  1.193950e+01    3.819992e+02
  1.194807e+01    3.813298e+02
  1.195663e+01    3.804735e+02
  1.196519e+01    3.809835e+02
  1.197375e+01    3.805768e+02
  1.198231e+01    3.801062e+02
  1.199088e+01    3.806483e+02
  1.199944e+01    3.797780e+02
  1.200800e+01    3.790715e+02
  1.201656e+01    3.787462e+02
  1.202512e+01    3.783285e+02
  1.203369e+01    3.783144e+02
  1.204225e+01    3.787821e+02
  1.205081e+01    3.793060e+02
  1.205937e+01    3.787420e+02
  1.206793e+01    3.779598e+02
  1.207649e+01    3.776458e+02
  1.208506e+01    3.776011e+02
  1.209362e+01    3.770430e+02
  1.210218e+01    3.770640e+02
  1.211074e+01    3.772509e+02
  1.211930e+01    3.767302e+02
  1.212787e+01    3.770359e+02
  1.213643e+01    3.773928e+02
  1.214499e+01    3.768942e+02
  1.215355e+01    3.766046e+02
  1.216211e+01    3.764426e+02
  1.217068e+01    3.756531e+02
  1.217924e+01    3.751730e+02
  1.218780e+01    3.756573e+02
  1.219636e+01    3.756770e+02
  1.220492e+01    3.748169e+02
  1.221348e+01    3.747585e+02
  1.222205e+01    3.743698e+02
  1.223061e+01    3.735088e+02
  1.223917e+01    3.736429e+02
  1.224773e+01    3.734681e+02
  1.225629e+01    3.725791e+02
  1.226486e+01    3.728925e+02
  1.227342e+01    3.724800e+02
  1.228198e+01    3.715050e+02
  1.229054e+01    3.714463e+02
  1.229910e+01    3.712713e+02
  1.230766e+01    3.707154e+02
  1.231623e+01    3.705627e+02
  1.232479e+01    3.704165e+02
  1.233335e+01    3.707917e+02
  1.234191e+01    3.703670e+02
  1.235047e+01    3.699400e+02
  1.235904e+01    3.696390e+02
  1.236760e+01    3.688093e+02
  1.237616e+01    3.683342e+02
  1.238472e+01    3.680843e+02
  1.239328e+01    3.676219e+02
  1.240185e+01    3.671045e+02
  1.241041e+01    3.676270e+02
  1.241897e+01    3.676717e+02
  1.242753e+01    3.670470e+02
  1.243609e+01    3.674002e+02
  1.244465e+01    3.669600e+02
  1.245322e+01    3.665603e+02
  1.246178e+01    3.663537e+02
  1.247034e+01    3.654888e+02
  1.247890e+01    3.648417e+02
  1.248746e+01    3.646677e+02
  1.249603e+01    3.647757e+02
  1.250459e+01    3.646598e+02
  1.251315e+01    3.643632e+02
  1.252171e+01    3.645897e+02
  1.253027e+01    3.641727e+02
  1.253883e+01    3.636596e+02
  1.254740e+01    3.638436e+02
  1.255596e+01    3.631920e+02
  1.256452e+01    3.616441e+02
  1.257308e+01    3.615723e+02
  1.258164e+01    3.609119e+02
  1.259021e+01    3.602224e+02
  1.259877e+01    3.606492e+02
  1.260733e+01    3.602257e+02
  1.261589e+01    3.594319e+02
  1.262445e+01    3.592465e+02
  1.263302e+01    3.589355e+02
  1.264158e+01    3.584170e+02
  1.265014e+01    3.579955e+02
  1.265870e+01    3.574041e+02
  1.266726e+01    3.567947e+02
  1.267582e+01    3.570345e+02
  1.268439e+01    3.574654e+02
  1.269295e+01    3.580126e+02
  1.270151e+01    3.579523e+02
  1.271007e+01    3.582937e+02
  1.271863e+01    3.587823e+02
  1.272720e+01    3.575782e+02
  1.273576e+01    3.575117e+02
  1.274432e+01    3.564968e+02
  1.275288e+01    3.550443e+02
  1.276144e+01    3.549338e+02
  1.277000e+01    3.543776e+02
  1.277857e+01    3.540687e+02
  1.278713e+01    3.537347e+02
  1.279569e+01    3.537811e+02
  1.280425e+01    3.533321e+02
  1.281281e+01    3.532366e+02
  1.282138e+01    3.533696e+02
  1.282994e+01    3.534518e+02
  1.283850e+01    3.530464e+02
  1.284706e+01    3.528045e+02
  1.285562e+01    3.528823e+02
  1.286419e+01    3.523555e+02
  1.287275e+01    3.525704e+02
  1.288131e+01    3.528850e+02
  1.288987e+01    3.524102e+02
  1.289843e+01    3.523524e+02
  1.290699e+01    3.522825e+02
  1.291556e+01    3.515072e+02
  1.292412e+01    3.512011e+02
  1.293268e+01    3.512290e+02
  1.294124e+01    3.508910e+02
  1.294980e+01    3.505137e+02
  1.295837e+01    3.506481e+02
  1.296693e+01    3.504388e+02
  1.297549e+01    3.497887e+02
  1.298405e+01    3.498751e+02
  1.299261e+01    3.491390e+02
