# == pyFAI calibration ==
# Distance Sample to Detector: 0.43905087123459974 m
# PONI: 2.850e-01, 1.240e-01 m
# Rotations: 0.000325 0.001283 0.000004 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 439.051 mm
# Center: x=720.094, y=1660.355 pix
# Tilt: 0.076 deg  TiltPlanRot: 104.202 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 6.94369802997835e-11 m
# Mask applied: False
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> lab6_300_00_0001p.xy
#       2th_deg             I 
  3.937818e+00    3.082414e+02
  3.944932e+00    3.077772e+02
  3.952047e+00    3.059494e+02
  3.959161e+00    2.989452e+02
  3.966275e+00    2.951392e+02
  3.973390e+00    2.916379e+02
  3.980504e+00    2.884213e+02
  3.987619e+00    2.860540e+02
  3.994733e+00    2.838565e+02
  4.001847e+00    2.815786e+02
  4.008962e+00    2.800744e+02
  4.016076e+00    2.775398e+02
  4.023191e+00    2.740636e+02
  4.030305e+00    2.720310e+02
  4.037419e+00    2.699136e+02
  4.044534e+00    2.680417e+02
  4.051648e+00    2.671262e+02
  4.058762e+00    2.665369e+02
  4.065877e+00    2.652131e+02
  4.072991e+00    2.642131e+02
  4.080106e+00    2.634320e+02
  4.087220e+00    2.621543e+02
  4.094334e+00    2.606502e+02
  4.101449e+00    2.597485e+02
  4.108563e+00    2.583340e+02
  4.115678e+00    2.565843e+02
  4.122792e+00    2.558805e+02
  4.129906e+00    2.543622e+02
  4.137021e+00    2.531465e+02
  4.144135e+00    2.526778e+02
  4.151250e+00    2.519733e+02
  4.158364e+00    2.504739e+02
  4.165478e+00    2.494637e+02
  4.172593e+00    2.482413e+02
  4.179707e+00    2.467521e+02
  4.186822e+00    2.463650e+02
  4.193936e+00    2.457201e+02
  4.201050e+00    2.442747e+02
  4.208165e+00    2.432815e+02
  4.215279e+00    2.427637e+02
  4.222394e+00    2.414368e+02
  4.229508e+00    2.407206e+02
  4.236622e+00    2.404623e+02
  4.243737e+00    2.396678e+02
  4.250851e+00    2.387378e+02
  4.257966e+00    2.384565e+02
  4.265080e+00    2.374827e+02
  4.272194e+00    2.363477e+02
  4.279309e+00    2.360870e+02
  4.286423e+00    2.348567e+02
  4.293538e+00    2.335603e+02
  4.300652e+00    2.331394e+02
  4.307766e+00    2.319985e+02
  4.314881e+00    2.310244e+02
  4.321995e+00    2.307088e+02
  4.329110e+00    2.305676e+02
  4.336224e+00    2.369279e+02
  4.343338e+00    2.409583e+02
  4.350453e+00    2.435041e+02
  4.357567e+00    2.458756e+02
  4.364681e+00    2.478970e+02
  4.371796e+00    2.499180e+02
  4.378910e+00    2.515278e+02
  4.386025e+00    2.534875e+02
  4.393139e+00    2.553022e+02
  4.400253e+00    2.570713e+02
  4.407368e+00    2.586169e+02
  4.414482e+00    2.600606e+02
  4.421597e+00    2.607053e+02
  4.428711e+00    2.614822e+02
  4.435825e+00    2.630190e+02
  4.442940e+00    2.640148e+02
  4.450054e+00    2.651231e+02
  4.457169e+00    2.660808e+02
  4.464283e+00    2.663615e+02
  4.471397e+00    2.674202e+02
  4.478512e+00    2.682195e+02
  4.485626e+00    2.685314e+02
  4.492741e+00    2.690272e+02
  4.499855e+00    2.695569e+02
  4.506969e+00    2.701012e+02
  4.514084e+00    2.708901e+02
  4.521198e+00    2.716016e+02
  4.528313e+00    2.722548e+02
  4.535427e+00    2.726048e+02
  4.542541e+00    2.728320e+02
  4.549656e+00    2.730839e+02
  4.556770e+00    2.728283e+02
  4.563885e+00    2.732000e+02
  4.570999e+00    2.740937e+02
  4.578113e+00    2.748093e+02
  4.585228e+00    2.761491e+02
  4.592342e+00    2.769270e+02
  4.599457e+00    2.767947e+02
  4.606571e+00    2.767051e+02
  4.613685e+00    2.763028e+02
  4.620800e+00    2.762479e+02
  4.627914e+00    2.767071e+02
  4.635028e+00    2.771651e+02
  4.642143e+00    2.776478e+02
  4.649257e+00    2.786047e+02
  4.656372e+00    2.790890e+02
  4.663486e+00    2.791866e+02
  4.670600e+00    2.798676e+02
  4.677715e+00    2.802029e+02
  4.684829e+00    2.807218e+02
  4.691944e+00    2.811496e+02
  4.699058e+00    2.812801e+02
  4.706172e+00    2.812622e+02
  4.713287e+00    2.819311e+02
  4.720401e+00    2.820680e+02
  4.727516e+00    2.826812e+02
  4.734630e+00    2.827273e+02
  4.741744e+00    2.828004e+02
  4.748859e+00    2.828006e+02
  4.755973e+00    2.823814e+02
  4.763088e+00    2.831242e+02
  4.770202e+00    2.833665e+02
  4.777316e+00    2.829071e+02
  4.784431e+00    2.827101e+02
  4.791545e+00    2.829090e+02
  4.798660e+00    2.832780e+02
  4.805774e+00    2.841427e+02
  4.812888e+00    2.850577e+02
  4.820003e+00    2.845750e+02
  4.827117e+00    2.852216e+02
  4.834232e+00    2.853687e+02
  4.841346e+00    2.854256e+02
  4.848460e+00    2.860298e+02
  4.855575e+00    2.863186e+02
  4.862689e+00    2.862482e+02
  4.869804e+00    2.855924e+02
  4.876918e+00    2.858008e+02
  4.884032e+00    2.853025e+02
  4.891147e+00    2.850319e+02
  4.898261e+00    2.858269e+02
  4.905376e+00    2.863067e+02
  4.912490e+00    2.863922e+02
  4.919604e+00    2.873611e+02
  4.926719e+00    2.876515e+02
  4.933833e+00    2.874854e+02
  4.940947e+00    2.875894e+02
  4.948062e+00    2.875383e+02
  4.955176e+00    2.876947e+02
  4.962291e+00    2.884222e+02
  4.969405e+00    2.896690e+02
  4.976519e+00    2.892973e+02
  4.983634e+00    2.896303e+02
  4.990748e+00    2.892193e+02
  4.997863e+00    2.887402e+02
  5.004977e+00    2.884344e+02
  5.012091e+00    2.883758e+02
  5.019206e+00    2.884987e+02
  5.026320e+00    2.888024e+02
  5.033435e+00    2.890892e+02
  5.040549e+00    2.897033e+02
  5.047663e+00    2.893982e+02
  5.054778e+00    2.891144e+02
  5.061892e+00    2.885673e+02
  5.069007e+00    2.868789e+02
  5.076121e+00    2.861094e+02
  5.083235e+00    2.854169e+02
  5.090350e+00    2.843964e+02
  5.097464e+00    2.835688e+02
